what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1524663172970
arch,sysinfo,,,"x86",1524663172970
ws,sysinfo,,,"win32",1524663172970
locale,sysinfo,,,"pt_BR",1524663172970
processors,sysinfo,,,"4",1524663172970
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1524663172970
java.runtime.version,sysinfo,,,"1.8.0_161-b12",1524663172970
java.specification.name,sysinfo,,,"Java Platform API Specification",1524663172970
java.specification.vendor,sysinfo,,,"Oracle Corporation",1524663172970
java.specification.version,sysinfo,,,"1.8",1524663172970
java.vendor,sysinfo,,,"Oracle Corporation",1524663172970
java.version,sysinfo,,,"1.8.0_161",1524663172970
java.vm.info,sysinfo,,,"mixed mode",1524663172970
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1524663172970
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1524663172970
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1524663172970
java.vm.specification.version,sysinfo,,,"1.8",1524663172970
java.vm.vendor,sysinfo,,,"Oracle Corporation",1524663172970
java.vm.version,sysinfo,,,"25.161-b12",1524663172970
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1524663173048
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1524663173188
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1524663173188
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1524663173391
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1524663173734
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1524663174374
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1524663174811
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1524663174842
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1524663175341
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1524663175341
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1524663175934
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1524663176605
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1524663176839
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1524663176886
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1524663178321
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1524663178336
